field_1,id,latitude,longitude,place_town,place_coun,kc_af1,kc_am1,kc_pm1,pc_af1,pc_am1,pc_pm1,po_af1,po_am1,po_pm1,tac_af1,tac_am1,tac_pm1
"3517","272514085",47.311977624599997,-122.536704715900001,Tacoma,Pierce,,,,,,,,,,26.194770812988281,15.605382919311523,25.293699264526367
"3518","272514790",47.312186004499999,-122.537071323000006,Tacoma,Pierce,,,,,,,,,,26.220710754394531,15.609029769897459,25.361503601074219
"3519","272515499",47.312150496699999,-122.537308899199999,Tacoma,Pierce,,,,,,,,,,26.219310760498047,15.605030059814453,25.366975784301754
"3520","272517822",47.312114276499997,-122.537544425600004,Tacoma,Pierce,,,,,,,,,,26.217710494995117,15.608996391296387,25.378210067749023
"3521","272518446",47.311736153100000,-122.536641840200005,Tacoma,Pierce,,,,,,,,,,26.194169998168945,15.588417053222656,25.282363891601562
"3522","272519131",47.312125657999999,-122.537867643799999,Tacoma,Pierce,,,,,,,,,,26.185132980346680,15.620713233947754,25.359090805053711
"3523","272520027",47.312150031599998,-122.537699189199998,Tacoma,Pierce,,,,,,,,,,26.207820892333984,15.610376358032227,25.373315811157227
"3524","272522113",47.312039463399998,-122.538146223599995,Tacoma,Pierce,,,,,,,,,,26.175132751464844,15.743186950683594,25.372467041015625
"3525","272522388",47.312108611200003,-122.538301218300006,Tacoma,Pierce,,,,,,,,,,26.167833328247070,15.767183303833008,25.370447158813477
"3526","272522665",47.312254054599997,-122.537935893599993,Tacoma,Pierce,,,,,,,,,,26.183700561523438,15.613743782043459,25.376020431518555
"3527","272522754",47.312543259300000,-122.538342282900004,Tacoma,Pierce,,,,,,,,,,26.135169982910156,15.674500465393066,25.414293289184570
"3528","272523303",47.312158524200001,-122.538091861100000,Tacoma,Pierce,,,,,,,,,,26.183399200439453,15.640433311462402,25.370046615600582
"3529","272525003",47.312102454700003,-122.538387928500001,Tacoma,Pierce,,,,,,,,,,26.169584274291992,15.790923118591309,25.393262863159180
"3530","272527857",47.312084131200002,-122.538485977700006,Tacoma,Pierce,,,,,,,,,,26.167499542236328,15.840213775634766,25.384256362915039
"3531","272528936",47.312232122399998,-122.538367255099999,Tacoma,Pierce,,,,,,,,,,26.167533874511719,15.753930091857910,25.387542724609375
"3532","272540753",47.676100878800000,-122.260582456300000,,King,89.385963439941406,61.054531097412109,86.929672241210938,,,,,,,,,
"3533","272544592",47.312031388100003,-122.538670488700006,Tacoma,Pierce,,,,,,,,,,26.084650039672852,15.891369819641113,25.326442718505859
"3534","272556556",47.312149003499997,-122.538599018100001,Tacoma,Pierce,,,,,,,,,,26.155559539794918,15.873353004455566,25.366550445556641
"3535","272556662",47.311981612799997,-122.538759525299994,Tacoma,Pierce,,,,,,,,,,26.077289581298828,15.895389556884766,25.324993133544918
"3536","272556959",47.312069469900003,-122.537903565899995,Tacoma,Pierce,,,,,,,,,,26.187467575073246,15.631253242492676,25.355339050292969
"3537","272557050",47.312182675099997,-122.538300530499995,Tacoma,Pierce,,,,,,,,,,26.167533874511719,15.753930091857910,25.387542724609375
"3538","272557127",47.312676103100003,-122.538276521900002,Tacoma,Pierce,,,,,,,,,,26.091346740722656,15.678386688232422,25.423999786376953
"3539","272557557",47.311797779099997,-122.538812806600006,Tacoma,Pierce,,,,,,,,,,26.061357498168945,15.889603614807127,25.119146347045898
"3540","272563468",47.311889380799997,-122.538728118799995,Tacoma,Pierce,,,,,,,,,,26.107807159423828,15.892116546630859,25.333463668823246
"3541","272603215",47.312050617200001,-122.538749918799994,Tacoma,Pierce,,,,,,,,,,26.084650039672852,15.891369819641113,25.326442718505859
"3542","273440938",47.315212028799998,-122.543029214200004,Tacoma,Pierce,,,,,,,,,,25.718980789184570,16.459463119506836,25.338470458984375
"3543","273453395",47.315236851300000,-122.543041259399999,Tacoma,Pierce,,,,,,,,,,25.718980789184570,16.459463119506836,25.338470458984375
"3544","276759071",49.117680555600003,-122.725319444400000,,Greater Vancouver,,,,,,,,,,,,
"3545","277113030",47.310369511700003,-122.533876423300001,Tacoma,Pierce,,,,,,,,,,26.320016860961918,15.536703109741209,25.590044021606445
"3546","277113418",47.310317483100000,-122.533816414699999,Tacoma,Pierce,,,,,,,,,,26.320217132568359,15.536582946777344,25.605226516723633
"3547","277113541",47.310090590599998,-122.533800703599994,Tacoma,Pierce,,,,,,,,,,26.356206893920898,15.537799835205078,25.729307174682617
"3548","277113586",47.310325777899997,-122.533633209800001,Tacoma,Pierce,,,,,,,,,,26.320016860961918,15.532322883605959,25.607357025146484
"3549","277118690",47.310463384599998,-122.534340619199995,Tacoma,Pierce,,,,,,,,,,26.320890426635746,15.553072929382324,25.539392471313477
"3550","277123967",47.310527678200003,-122.534032960299996,Tacoma,Pierce,,,,,,,,,,26.319816589355469,15.541016578674316,25.535272598266602
"3551","277125120",47.310433248400003,-122.533742931899994,Tacoma,Pierce,,,,,,,,,,26.320016860961918,15.536123275756836,25.586385726928711
"3552","277126949",47.312554581699999,-122.538407418399999,Tacoma,Pierce,,,,,,,,,,26.091316223144531,15.705129623413086,25.384532928466797
"3553","277129405",47.309974021599999,-122.533676632899997,Tacoma,Pierce,,,,,,,,,,26.356327056884766,15.536560058593750,25.714263916015625
"3554","277134948",47.315406676400002,-122.543201859999996,Tacoma,Pierce,,,,,,,,,,25.721847534179688,16.459093093872070,25.329954147338867
"3555","277136417",47.315297180199998,-122.543121658800004,Tacoma,Pierce,,,,,,,,,,25.719379425048828,16.456819534301758,25.347253799438477
"3556","277136688",47.310469541099998,-122.533974440300000,Tacoma,Pierce,,,,,,,,,,26.319816589355469,15.539923667907715,25.552190780639648
"3557","277137663",47.312307997399998,-122.538979434599995,Tacoma,Pierce,,,,,,,,,,25.950870513916016,15.906133651733398,25.202749252319336
"3558","277138771",47.315737554899997,-122.543559110199993,Tacoma,Pierce,,,,,,,,,,25.714853286743164,16.558710098266602,25.363212585449219
"3559","277141648",47.315848803100003,-122.544195015599996,Tacoma,Pierce,,,,,,,,,,25.700353622436523,16.585836410522461,25.417787551879883
"3560","277143384",47.315308237300002,-122.543067640999993,Tacoma,Pierce,,,,,,,,,,25.719379425048828,16.459035873413086,25.315090179443359
"3561","277144021",47.315936857600001,-122.543973186200006,Tacoma,Pierce,,,,,,,,,,25.712589263916016,16.574663162231445,25.399232864379883
"3562","277144879",47.316031408100002,-122.543874609800000,Tacoma,Pierce,,,,,,,,,,25.714162826538082,16.574626922607422,25.402149200439453
"3563","277148768",47.316123390900003,-122.544518211099998,Tacoma,Pierce,,,,,,,,,,25.688226699829102,16.683633804321289,25.413196563720703
"3564","277148884",47.316156264400000,-122.544340946700004,Tacoma,Pierce,,,,,,,,,,25.684967041015625,16.673192977905273,25.433557510375977
"3565","277149660",47.315683072399999,-122.543593506999997,Tacoma,Pierce,,,,,,,,,,25.715253829956055,16.557077407836914,25.351547241210938
"3566","277149956",47.315989791699998,-122.544509728099996,Tacoma,Pierce,,,,,,,,,,25.684503555297852,16.682622909545898,25.411716461181641
"3567","277152045",47.316935122399997,-122.546761375499997,Tacoma,Pierce,,,,,,,,,,25.311250686645508,16.842819213867188,25.532823562622070
"3568","277174395",47.315736467999997,-122.544011287299995,Tacoma,Pierce,,,,,,,,,,25.712972640991211,16.568054199218750,25.409986495971680
"3569","277174554",47.316046282800002,-122.544629712800003,Tacoma,Pierce,,,,,,,,,,25.678663253784180,16.690267562866211,25.404710769653320
"3570","277174709",47.316145356500002,-122.544719320100000,Tacoma,Pierce,,,,,,,,,,25.670473098754883,16.690940856933594,25.420120239257812
"3571","277176984",47.316850137899998,-122.546602690399993,Tacoma,Pierce,,,,,,,,,,25.342567443847656,16.825332641601562,25.555040359497070
"3572","277418418",47.302860883100003,-122.528061093900007,Tacoma,Pierce,,,,,,,,,,27.909032821655273,15.452846527099609,25.982236862182617
"3573","277448271",47.302252566500002,-122.526517817900000,Tacoma,Pierce,,,,,,,,,,29.058849334716797,15.287487030029297,26.078519821166992
"3574","278511990",47.309808337200003,-122.536777548100005,Tacoma,Pierce,,,,,,,,,,26.237302780151367,15.976263046264648,25.549539566040039
"3575","278518272",47.310131523199999,-122.537537466200007,Tacoma,Pierce,,,,,,,,,,26.209342956542969,15.964679718017578,25.376132965087891
"3576","278520988",47.310068889999997,-122.537526734500005,Tacoma,Pierce,,,,,,,,,,26.210443496704102,15.992190361022949,25.360486984252930
"3577","278526943",47.310293769200001,-122.537574358000001,Tacoma,Pierce,,,,,,,,,,26.211483001708984,15.947179794311523,25.370946884155273
"3578","278527671",47.310123071299998,-122.537640361499996,Tacoma,Pierce,,,,,,,,,,26.206764221191406,15.983010292053223,25.347873687744141
"3579","278527954",47.310191585200002,-122.537718278800000,Tacoma,Pierce,,,,,,,,,,26.206764221191406,15.983010292053223,25.347873687744141
"3580","278530203",47.309988782300003,-122.537800985900006,Tacoma,Pierce,,,,,,,,,,26.197879791259766,15.982476234436035,25.361997604370117
"3581","278540533",47.310327114200000,-122.537563480200006,Tacoma,Pierce,,,,,,,,,,26.211483001708984,15.947179794311523,25.370946884155273
"3582","278575664",47.309949668199998,-122.537012547399996,Tacoma,Pierce,,,,,,,,,,26.230012893676754,15.959329605102541,25.510646820068359
"3583","278575881",47.310089436399998,-122.537165936199997,Tacoma,Pierce,,,,,,,,,,26.219575881958008,15.958586692810059,25.505626678466797
"3584","278576101",47.309980923300003,-122.537404641699993,Tacoma,Pierce,,,,,,,,,,26.215177536010746,16.002906799316406,25.388572692871094
"3585","278576209",47.314060992599998,-122.538576130699994,Tacoma,Pierce,,,,,,,,,,25.808980941772461,15.813756942749023,25.273952484130859
"3586","278576643",47.310238123100000,-122.537551488199995,Tacoma,Pierce,,,,,,,,,,26.211833953857418,15.956406593322754,25.378286361694336
"3587","278577159",47.310250206799999,-122.537735727699996,Tacoma,Pierce,,,,,,,,,,26.202013015747070,15.986929893493652,25.353013992309570
"3588","278577487",47.313996992600003,-122.538887869600003,Tacoma,Pierce,,,,,,,,,,25.820020675659180,15.806186676025391,25.320396423339844
"3589","278578260",47.314119759999997,-122.538950362899996,Tacoma,Pierce,,,,,,,,,,25.812129974365234,15.804860115051270,25.320837020874023
"3590","278601076",47.314114647600000,-122.538679961100001,Tacoma,Pierce,,,,,,,,,,25.820619583129883,15.809293746948242,25.322860717773438
"3591","278651300",47.314496408499998,-122.538983068700006,Tacoma,Pierce,,,,,,,,,,25.766662597656246,15.820137023925781,25.278150558471680
"3592","279304255",47.314654744499997,-122.538414545600006,Tacoma,Pierce,,,,,,,,,,25.817565917968754,15.787969589233398,25.207370758056641
"3593","279304924",47.314381969199999,-122.538579784500001,Tacoma,Pierce,,,,,,,,,,25.819599151611328,15.813857078552246,25.293613433837891
"3594","279305206",47.314381521599998,-122.538923610099999,Tacoma,Pierce,,,,,,,,,,25.851316452026367,15.824996948242188,25.300506591796875
"3595","279307373",47.314567505200003,-122.538767615300003,Tacoma,Pierce,,,,,,,,,,25.765462875366211,15.816276550292969,25.241483688354492
"3596","279307756",47.314913598300002,-122.538313521099994,Tacoma,Pierce,,,,,,,,,,25.758300781250000,15.802610397338867,25.175750732421875
"3597","279308659",47.315462492000002,-122.538018199400000,Tacoma,Pierce,,,,,,,,,,25.755126953125000,16.070419311523438,25.192543029785156
"3598","279312289",47.314810174199998,-122.538404948500002,Tacoma,Pierce,,,,,,,,,,25.762983322143555,15.804080009460449,25.171365737915039
"3599","279312346",47.315658513800003,-122.539517500499997,,Pierce,,,,,,,,,,25.743057250976562,16.277496337890625,25.211553573608398
"3600","279314972",47.315074203300000,-122.538860661399994,Tacoma,Pierce,,,,,,,,,,25.752145767211918,15.811519622802734,25.191080093383789
"3601","279330339",47.314706652600002,-122.538919094799994,Tacoma,Pierce,,,,,,,,,,25.750352859497070,15.801003456115723,25.213890075683594
"3602","279340923",47.314678338000000,-122.538993086800005,Tacoma,Pierce,,,,,,,,,,25.742843627929688,15.785636901855469,25.238489151000977
"3603","279510879",47.315063673700003,-122.539048950899996,Tacoma,Pierce,,,,,,,,,,25.752145767211918,15.798707008361816,25.190916061401367
"3604","280588286",47.303080000000001,-122.527953333300005,Tacoma,Pierce,,,,,,,,,,27.922403335571289,15.437266349792480,26.123739242553711
"3605","280588473",47.302504999999996,-122.528244999999998,Tacoma,Pierce,,,,,,,,,,27.851226806640625,15.444620132446291,25.727890014648438
"3606","280588602",47.302313333299999,-122.526336666700004,Tacoma,Pierce,,,,,,,,,,29.111953735351562,15.250126838684082,26.132026672363281
"3607","280629891",47.248379999999997,-122.523988333299997,Tacoma,Pierce,,,,,,,,,,32.103481292724609,16.816316604614258,29.078069686889648
"3608","280630304",47.248339207299999,-122.523964948300005,Tacoma,Pierce,,,,,,,,,,32.103481292724609,16.816316604614258,29.078069686889648
"3609","280630487",47.243633412500003,-122.510987408500000,Tacoma,Pierce,,,,,,,,,,30.669099807739254,16.204919815063477,28.887052536010746
"3610","280630522",47.248348905100002,-122.523958425700002,Tacoma,Pierce,,,,,,,,,,32.103481292724609,16.816316604614258,29.078069686889648
"3611","280630628",47.248351479800000,-122.523979820500003,Tacoma,Pierce,,,,,,,,,,32.103481292724609,16.816316604614258,29.078069686889648
"3612","280631307",47.248364426199998,-122.523921263299997,Tacoma,Pierce,,,,,,,,,,32.103481292724609,16.816316604614258,29.078069686889648
"3613","280631725",47.248502742100001,-122.524024285400003,Tacoma,Pierce,,,,,,,,,,32.098884582519531,16.834083557128906,29.010972976684570
"3614","280632022",47.248399052600000,-122.524069092900007,Tacoma,Pierce,,,,,,,,,,32.108768463134766,16.817502975463867,29.019123077392582
"3616","280632228",47.248363047900000,-122.523919427899997,Tacoma,Pierce,,,,,,,,,,32.103481292724609,16.816316604614258,29.078069686889648
"3617","280632445",47.246232234499999,-122.521993517900000,Tacoma,Pierce,,,,,,,,,,31.856233596801754,16.212654113769531,28.838987350463867
"3618","280632490",47.248404860500003,-122.523962037299995,Tacoma,Pierce,,,,,,,,,,32.103481292724609,16.816316604614258,29.078069686889648
"3619","280632992",47.248392617500002,-122.523924960900004,Tacoma,Pierce,,,,,,,,,,32.103481292724609,16.816316604614258,29.078069686889648
"3620","280635739",47.248424905599997,-122.524075917900007,Tacoma,Pierce,,,,,,,,,,32.098884582519531,16.834083557128906,29.010972976684570
"3621","280641296",47.248420340000003,-122.523932220000006,Tacoma,Pierce,,,,,,,,,,32.110485076904297,16.831470489501953,29.015703201293945
"3622","281094036",47.315429163899999,-122.538153269800006,Tacoma,Pierce,,,,,,,,,,25.755126953125000,16.080957412719727,25.208663940429688
"3623","281104445",47.317586411100002,-122.543369150299995,Tacoma,Pierce,,,,,,,,,,25.617465972900391,16.778642654418945,25.410430908203125
"3624","281104500",47.317453792999999,-122.543052698599993,Tacoma,Pierce,,,,,,,,,,25.619012832641602,16.751989364624023,25.415407180786133
"3625","281104546",47.317377227100003,-122.543055760000001,Tacoma,Pierce,,,,,,,,,,25.621637344360352,16.747430801391602,25.414466857910156
"3626","281106315",47.317581183999998,-122.543595494700000,Tacoma,Pierce,,,,,,,,,,25.607017517089844,16.783720016479492,25.396640777587891
"3627","281108220",47.316903050000001,-122.543841033800007,Tacoma,Pierce,,,,,,,,,,25.673807144165039,16.697700500488281,25.408460617065430
"3628","281109224",47.316996708500000,-122.543680546199994,Tacoma,Pierce,,,,,,,,,,25.658149719238281,16.724500656127930,25.408607482910156
"3629","281109851",47.317119726900003,-122.544076606600001,Tacoma,Pierce,,,,,,,,,,25.633037567138672,16.748643875122070,25.399850845336918
"3630","281109895",47.317176056599997,-122.544155016100007,Tacoma,Pierce,,,,,,,,,,25.628459930419918,16.753509521484375,25.400695800781246
"3631","281111970",47.316412453900000,-122.544305968900005,Tacoma,Pierce,,,,,,,,,,25.691730499267582,16.691574096679688,25.420759201049805
"3632","281114148",47.316297691899997,-122.544377740000002,Tacoma,Pierce,,,,,,,,,,25.690036773681641,16.674097061157227,25.420406341552734
"3633","281115042",47.316025849900001,-122.544488973699998,Tacoma,Pierce,,,,,,,,,,25.684503555297852,16.682622909545898,25.411716461181641
"3634","281129643",47.316424466000001,-122.544268693299998,Tacoma,Pierce,,,,,,,,,,25.693876266479492,16.676029205322266,25.420806884765625
"3635","281132755",47.317046051100000,-122.543839320700002,Tacoma,Pierce,,,,,,,,,,25.641029357910156,16.733093261718750,25.413705825805664
"3636","281133109",47.316545942099999,-122.543941396700006,Tacoma,Pierce,,,,,,,,,,25.684543609619141,16.674976348876953,25.440626144409180
"3637","281133751",47.316486897899999,-122.543964453399994,Tacoma,Pierce,,,,,,,,,,25.687923431396484,16.647850036621094,25.443386077880859
"3638","284850843",45.594413024900000,-122.655015190100002,Portland,Multnomah,,,,,,,30.971410751342773,14.548170089721680,28.791139602661133,,,
"3639","285403565",47.304578333300000,-122.516113333299998,Tacoma,Pierce,,,,,,,,,,27.907186508178711,15.893130302429199,26.479099273681641
"3640","285508804",47.305389941500003,-122.516456924099998,Tacoma,Pierce,,,,,,,,,,27.161500930786133,15.766423225402832,25.531602859497070
