id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:tree health condition,field:tree canopy symptoms,field:dieback percent,field:percent canopy affected (%),field:number of additional unhealthy trees (of same species) in area (within sight),"field:other factors - are there signs or symptoms of insect, diseases, or other damage?",field:optional - what 'other factors' were observed?,field:optional - tree size,field:optional - access to water,field:optional - estimated time spent to make this observation (# of minutes),field:tree number (from google map) if applicable,field:tree number (from arboreta or other dataset) if applicable,field:optional - signs of sap sucker feeding?,field:notes,field:are baby redcedar trees present within sight?,field:brief tree health description,field:did the tree have any bark discoloration (eg. browning),field:evidence of wood borers or bark beetles?,field:leaf production or drop timing,field:location name - community spaces,field:location type - community spaces,field:most prevalent understory species,field:optional - can we follow up with you?,field:optional - did the tree have heat damage,field:optional - site hydrology,field:optional - site type,field:optional - site/area disturbance level,field:optional - site/location description,field:optional - slope position,field:optional - timing of symptoms estimate,field:optional - were there any other unhealthy plant species on the site?,field:percent of trees (of same species) within sight that are unhealthy,field:plant health condition,field:plant health symptom - rhododendron,field:powdery mildew - percent coverage,field:powdery mildew?,field:relative cone crop,field:sample submitted to laboratory?,field:signs of sooty bark disease?,field:suspected phytophthora infection?,field:tree canopy symptoms - birch,field:tree canopy symptoms - maple,field:tree canopy symptoms - wrc - simplified,field:tree condition,field:tree diameter,field:tree diameter (inches),field:tree equity score,field:tree health issue,field:tree height total (ft),field:tree number,field:urban tree health condition
108618443,ca0fd5d4-d2a2-4466-a4e6-407bd8f029f6,Mon Mar 14 2022 16:14:16 GMT-0700 (PDT),2022-03-14,2022-03-14 23:14:16 UTC,Pacific Time (US & Canada),5231089,lyndsayf,,2022-03-14 23:15:31 UTC,2022-03-27 04:58:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/108618443,https://inaturalist-open-data.s3.amazonaws.com/photos/182913002/medium.jpg,,"","",1,0,false,3,"42nd Ave NE, Seattle, WA, US",47.6925416667,-122.2825616667,5,,,,5,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Thinning Canopy,5,1-29% of the canopy is unhealthy,2-3,No,No selection,Large (too big to wrap arms around trunk),Tree does not typically have access to water in summer,10,23,,,"",,,,,,,,,No Selection,No,Upland or well drained,Urban,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Roadside,Middle of a slope,This is the first time I have seen this tree,No,100,,,,,,,,,,,,,,,,,,,
108618985,07f9e390-5d0f-435d-bbbe-5249c8b3e0a6,Mon Mar 14 2022 16:16:03 GMT-0700 (PDT),2022-03-14,2022-03-14 23:16:03 UTC,Pacific Time (US & Canada),5231089,lyndsayf,,2022-03-14 23:23:25 UTC,2022-03-27 04:58:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/108618985,https://inaturalist-open-data.s3.amazonaws.com/photos/182913534/medium.jpg,,"","",1,0,false,3,"NE 89th St, Seattle, WA, US",47.692955,-122.282525,7,,,,7,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Browning Canopy,50,30-59% of the canopy is unhealthy,2-3,No,No selection,Large (too big to wrap arms around trunk),Tree does not typically have access to water in summer,10,24,,,"",,,,,,,,,Yes,Maybe,Upland or well drained,Urban,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Roadside,Middle of a slope,This is the first time I have seen this tree,No,100,,,,,,,,,,,,,,,,,,,
108627260,3c970e8c-846a-4db9-9090-2367dbcd29dc,Mon Mar 14 2022 16:55:00 GMT-0700 (PDT),2022-03-14,2022-03-14 23:55:00 UTC,Pacific Time (US & Canada),5231089,lyndsayf,,2022-03-15 01:41:54 UTC,2022-03-27 04:58:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/108627260,https://inaturalist-open-data.s3.amazonaws.com/photos/182928740/medium.jpg,,"","",1,0,false,3,"King County, US-WA, US",47.69635,-122.280045,5,,,,5,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Healthy,0,"Healthy, no dieback(0%)",0,No,No selection,Medium (can wrap arms around trunk),Tree does not typically have access to water in summer,10,36,,,,,,,,,,,,Yes,No,Upland or well drained,Urban,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Roadside,Middle of a slope,This is the first time I have seen this tree,No,0,,,,,,,,,,,,,,,,,,,
108627268,68fad2dc-2e41-4848-af38-a28d81bc15b1,Mon Mar 14 2022 17:07:52 GMT-0700 (PDT),2022-03-14,2022-03-15 00:07:52 UTC,Pacific Time (US & Canada),5231089,lyndsayf,,2022-03-15 01:42:09 UTC,2022-03-27 04:58:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/108627268,https://inaturalist-open-data.s3.amazonaws.com/photos/182928758/medium.jpg,,"","",1,0,false,3,"45th Ave NE, Seattle, WA, US",47.6978833333,-122.280005,7,,,,7,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Healthy,5,"Healthy, no dieback(0%)",0,No,No selection,Large (too big to wrap arms around trunk),Tree does not typically have access to water in summer,10,35,,,,,,,,,,,,Yes,No,Upland or well drained,Urban,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Roadside,Middle of a slope,This is the first time I have seen this tree,No,0,,,,,,,,,,,,,,,,,,,
108627321,1261cb66-1310-4c63-add2-7799a582b52d,Mon Mar 14 2022 17:16:11 GMT-0700 (PDT),2022-03-14,2022-03-15 00:16:11 UTC,Pacific Time (US & Canada),5231089,lyndsayf,,2022-03-15 01:43:33 UTC,2022-03-27 04:58:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/108627321,https://inaturalist-open-data.s3.amazonaws.com/photos/182928920/medium.jpg,,"","",1,0,false,3,"NE 97th St, Seattle, WA, US",47.6993466667,-122.2960133333,5,,,,5,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Healthy,1,"Healthy, no dieback(0%)",0,No,Mechanical damage or fire scars,Large (too big to wrap arms around trunk),Tree does not typically have access to water in summer,10,19,,,"It looked like the top of this tree was cut off, right below the power lines",,,,,,,,,Yes,No,Upland or well drained,Urban,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Roadside,Middle of a slope,This is the first time I have seen this tree,No,0,,,,,,,,,,,,,,,,,,,
108627364,0ac64ecf-9112-44e4-a4ad-87d040141347,Mon Mar 14 2022 17:25:51 GMT-0700 (PDT),2022-03-14,2022-03-15 00:25:51 UTC,Pacific Time (US & Canada),5231089,lyndsayf,,2022-03-15 01:44:28 UTC,2022-03-27 04:58:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/108627364,https://inaturalist-open-data.s3.amazonaws.com/photos/182929037/medium.jpg,,"","",1,0,false,3,"40th Ave NE, Seattle, WA, US",47.7045166667,-122.28543,5,,,,5,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Healthy,1,"Healthy, no dieback(0%)",0,No,Invasive plants present or growing on tree,Very Large (would take many people to wrap arms around trunk),Tree has access to water year round (watered in summer or near permanent water source),10,14,,,,,,,,,,,,Yes,No,Upland or well drained,Urban,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Roadside,Middle of a slope,This is the first time I have seen this tree,No,0,,,,,,,,,,,,,,,,,,,
108627414,70b097ab-b989-4d9e-add0-32468b0135a1,Mon Mar 14 2022 17:36:26 GMT-0700 (PDT),2022-03-14,2022-03-15 00:36:26 UTC,Pacific Time (US & Canada),5231089,lyndsayf,,2022-03-15 01:45:22 UTC,2022-03-27 04:58:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/108627414,https://inaturalist-open-data.s3.amazonaws.com/photos/182929175/medium.jpg,,"","",1,0,false,3,"Sand Point Way NE, Seattle, WA, US",47.711025,-122.2811366667,5,,,,5,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Multiple Symptoms (please list in Notes),75,60-99% of the canopy is unhealthy,0,No,No selection,Large (too big to wrap arms around trunk),Tree does not typically have access to water in summer,10,42,,,excessive thinning and browning with hear damage,,,,,,,,,Yes,Yes (please include photo),Upland or well drained,Urban,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Roadside,Middle of a slope,This is the first time I have seen this tree,No,0,,,,,,,,,,,,,,,,,,,
108627665,dfd42ade-c675-4bf4-b887-058d01be64d6,Mon Mar 14 2022 17:39:45 GMT-0700 (PDT),2022-03-14,2022-03-15 00:39:45 UTC,Pacific Time (US & Canada),5231089,lyndsayf,,2022-03-15 01:49:30 UTC,2022-03-27 04:57:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/108627665,https://inaturalist-open-data.s3.amazonaws.com/photos/182929696/medium.jpg,,"","",1,0,false,3,"Exeter Ave NE, Seattle, WA, US",47.714175,-122.2803033333,4,,,,4,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Healthy,1,"Healthy, no dieback(0%)",0,No,No selection,Large (too big to wrap arms around trunk),Tree does not typically have access to water in summer,10,39,,,,,,,,,,,,Yes,No,Upland or well drained,Urban,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Roadside,Middle of a slope,This is the first time I have seen this tree,No,0,,,,,,,,,,,,,,,,,,,
108627812,b7d77153-20c6-48b2-afef-edca7ab6e533,Mon Mar 14 2022 17:48:20 GMT-0700 (PDT),2022-03-14,2022-03-15 00:48:20 UTC,Pacific Time (US & Canada),5231089,lyndsayf,,2022-03-15 01:50:51 UTC,2022-03-27 04:57:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/108627812,https://inaturalist-open-data.s3.amazonaws.com/photos/182929839/medium.jpg,,"","",1,0,false,3,"NE 143rd St, Seattle, WA, US",47.73193,-122.289445,4,,,,4,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Thinning Canopy,5,1-29% of the canopy is unhealthy,1,No,No selection,Large (too big to wrap arms around trunk),Tree does not typically have access to water in summer,40,10,,,,,,,,,,,,Yes,No,Upland or well drained,Urban,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Roadside,Middle of a slope,This is the first time I have seen this tree,No,50,,,,,,,,,,,,,,,,,,,
108628000,50d7700e-0d97-4c98-b7f4-b9829b88cab7,Mon Mar 14 2022 16:33:12 GMT-0700 (PDT),2022-03-14,2022-03-14 23:33:12 UTC,Pacific Time (US & Canada),5231089,lyndsayf,,2022-03-15 01:54:51 UTC,2022-03-27 04:57:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/108628000,https://inaturalist-open-data.s3.amazonaws.com/photos/182930331/medium.jpg,,"","",1,0,false,3,"Matthews Ave NE, Seattle, WA, US",47.6941716667,-122.2755583333,5,,,,5,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Healthy,1,"Healthy, no dieback(0%)",0,No,No selection,Medium (can wrap arms around trunk),Tree does not typically have access to water in summer,10,38,,,,,,,,,,,,Yes,No,Upland or well drained,Urban,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Roadside,Middle of a slope,This is the first time I have seen this tree,No,0,,,,,,,,,,,,,,,,,,,
108640007,d9c9d442-ae1e-4139-a784-178e228b49a0,Sun Mar 13 2022 16:08:10 GMT-0700 (PDT),2022-03-13,2022-03-13 23:08:10 UTC,Pacific Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2022-03-15 06:28:17 UTC,2025-07-11 06:26:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/108640007,https://inaturalist-open-data.s3.amazonaws.com/photos/182956209/medium.jpg,,"",Lots of heat damage it seems.  ,1,0,false,3,"Green River Trail, Kent, WA, US",47.37045,-122.2457283333,8,,,,8,,open,false,,,Kent City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Browning Canopy,,"Healthy, no dieback(0%)",0,Not sure,No selection,No selection,No selection,"",,,,"",,,,,,,,,No Selection,Yes (please include photo),No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,"",,,,,,,,,,,,,,,,,,,
108658033,b75ab32f-1ee2-48a3-aeba-43c56542d5db,2022-03-03 16:33:15,2022-03-03,2022-03-04 00:33:15 UTC,Pacific Time (US & Canada),5293028,angela_mabel,Angela Mabel Gaither,2022-03-15 15:23:04 UTC,2022-03-16 22:32:20 UTC,research,,https://www.inaturalist.org/observations/108658033,https://static.inaturalist.org/photos/182989150/medium.jpeg,,"",,1,0,false,2,"Renton, WA 98057, USA",47.46808271,-122.22543268,9,,,,9,,open,false,,,Renton City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Multiple Symptoms (please list in Notes),50,30-59% of the canopy is unhealthy,0,Not sure,"Needle or leaf disease (dieback, checking, blight, etc.)",Very Large (would take many people to wrap arms around trunk),Not sure,,74,,,"Candelabra structure, thinning top,",,,,,,,,,,Yes (please include photo),Upland or well drained,Urban,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Roadside,Area is flat (e.g. field),This is the first time I have seen this tree,No,100,,,,,,,,,,,,,,,,,,,
108759155,913bb63f-8171-4d8f-b065-20d7cfd8de6c,2022-03-03 16:52:03,2022-03-03,2022-03-04 00:52:03 UTC,Pacific Time (US & Canada),5293028,angela_mabel,Angela Mabel Gaither,2022-03-16 22:42:04 UTC,2022-03-19 20:43:57 UTC,research,,https://www.inaturalist.org/observations/108759155,https://static.inaturalist.org/photos/183177422/medium.jpeg,,"",,1,0,false,2,"Morning Glen, Cascade-Fairwood, WA, USA",47.44045263,-122.19290703,9,,,,9,,open,false,,,Renton City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Browning Canopy,0,1-29% of the canopy is unhealthy,0,"Yes (please elaborate in Notes, add Picture if possible)","Animal damage (woodpecker/sapsucker holes, bark peeling)",Large (too big to wrap arms around trunk),Not sure,,12,,,"Sapsucker holes, browning needles and moderate heat damage on shoot",,,,,,,,,,Yes (please include photo),,Suburban,Not Sure,Urban yard or open park grounds,Area is flat (e.g. field),This is the first time I have seen this tree,No,100,,,,,,,,,,,,,,,,,,,
108762480,8c6b9ded-eb09-40dc-aa6d-692049714e35,Wed Mar 16 2022 15:45:08 GMT-0700 (PDT),2022-03-16,2022-03-16 22:45:08 UTC,Pacific Time (US & Canada),2526450,peggyd1,Peggy D,2022-03-16 23:31:20 UTC,2022-10-04 21:33:13 UTC,research,,https://www.inaturalist.org/observations/108762480,https://static.inaturalist.org/photos/183184009/medium.jpg,,"","",1,0,false,3,"Jessup Rd, Bingen, WA, US",45.750184378,-121.6528091053,62,,,,62,,open,false,,,,Skamania,Washington,United States,Washington,Skamania,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Yellowing Canopy,,"Healthy, no dieback(0%)",0,No,Other (please describe in Notes),Very Large (would take many people to wrap arms around trunk),Tree does not typically have access to water in summer,5,,,,Tree is near gravel driveway and may also be impacted by location adjacent to large metal shop and another small shed.  Tree is located between these 2 buildings but does get a lot of water in the winter that drains off the large shop into its root zone area.,,,,,,,,,Yes,Not Sure,Upland or well drained,Rural,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Other,Area is flat (e.g. field),Not sure,No,0,,,,,,,,,,,,,,,,,,,
108763058,f6f5939a-e4bf-434f-ad70-b41d2bbf466b,Wed Mar 16 2022 15:46:14 GMT-0700 (PDT),2022-03-16,2022-03-16 22:46:14 UTC,Pacific Time (US & Canada),2526450,peggyd1,Peggy D,2022-03-16 23:41:44 UTC,2022-04-09 14:46:02 UTC,research,,https://www.inaturalist.org/observations/108763058,https://static.inaturalist.org/photos/183185286/medium.jpg,,"","",1,0,false,3,"Jessup Rd, Bingen, WA, US",45.7499965258,-121.6528308789,41,,,,41,,open,false,,,,Skamania,Washington,United States,Washington,Skamania,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Healthy,,"Healthy, no dieback(0%)",1,No,No selection,Small (can wrap hands around trunk),Tree may have occassional access to water in summer (watered by someone),5,,,,This young tree is healthy.  Located next to a driveway.  Gets water overspray when owner waters in the summer.,,,,,,,,,Yes,No,Upland or well drained,Rural,"Medium (moderately used trails, etc)",Roadside,Area is flat (e.g. field),No selection,No,5,,,,,,,,,,,,,,,,,,,
108763659,8889d6ce-c302-461b-9bde-af604ea88b7c,Wed Mar 16 2022 15:48:21 GMT-0700 (PDT),2022-03-16,2022-03-16 22:48:21 UTC,Pacific Time (US & Canada),2526450,peggyd1,Peggy D,2022-03-16 23:51:33 UTC,2022-04-09 14:45:59 UTC,research,,https://www.inaturalist.org/observations/108763659,https://static.inaturalist.org/photos/183186459/medium.jpg,,"","",1,0,false,3,"Jessup Rd, Bingen, WA, US",45.7501388133,-121.6516268195,52,,,,52,,open,false,,,,Skamania,Washington,United States,Washington,Skamania,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Healthy,,"Healthy, no dieback(0%)",1,No,No selection,Medium (can wrap arms around trunk),Tree does not typically have access to water in summer,5,,,,"",,,,,,,,,Yes,No,Upland or well drained,Rural,"Low - fairly natural, not much development",Forest edge,Top of slope,No selection,No,5,,,,,,,,,,,,,,,,,,,
108770267,77ede017-2c1d-458a-831c-b5613771a93a,2022-02-13 14:12:58,2022-02-13,2022-02-13 22:12:58 UTC,Pacific Time (US & Canada),5293028,angela_mabel,Angela Mabel Gaither,2022-03-17 01:40:53 UTC,2022-03-19 20:42:58 UTC,research,,https://www.inaturalist.org/observations/108770267,https://static.inaturalist.org/photos/183199592/medium.jpeg,,"",,1,0,false,2,"Renton, WA 98058, USA",47.4358686313,-122.1807960793,68,,,,68,,open,false,gps,gps,Renton City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Healthy,0,"Healthy, no dieback(0%)",1,No,,,,,69,,,,,,,,,,,,,Yes (please include photo),,,,,,,,50,,,,,,,,,,,,,,,,,,,
108770497,b0dfe1ad-f450-4dbb-82ce-7eca9a783871,2022-02-13 15:50:04,2022-02-13,2022-02-13 23:50:04 UTC,Pacific Time (US & Canada),5293028,angela_mabel,Angela Mabel Gaither,2022-03-17 01:43:33 UTC,2024-06-09 00:47:57 UTC,research,,https://www.inaturalist.org/observations/108770497,https://static.inaturalist.org/photos/183199897/medium.jpeg,,"",,2,0,false,2,"Renton Maple Valley Rd & 152nd Ave SE, Washington 98058, USA",47.4690523469,-122.1590209007,69,,,,69,,open,false,gps,gps,Renton City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Browning Canopy,0,"Healthy, no dieback(0%)",0,Not sure,"Needle or leaf disease (dieback, checking, blight, etc.)",,,,14,,,,,,,,,,,,,Yes (please include photo),,,,,,,,,,,,,,,,,,,,,,,,,,,
108771670,ad806076-f4f6-495d-8db8-7ea8f37f373b,Wed Mar 16 2022 18:23:51 GMT-0700 (PDT),2022-03-16,2022-03-17 01:23:51 UTC,Pacific Time (US & Canada),2526450,peggyd1,Peggy D,2022-03-17 02:05:15 UTC,2022-10-04 21:33:09 UTC,research,,https://www.inaturalist.org/observations/108771670,https://static.inaturalist.org/photos/183202323/medium.jpg,,"","",1,0,false,3,"Jessup Rd, Bingen, WA, US",45.74853,-121.652145,4,,,,4,,open,false,,,,Skamania,Washington,United States,Washington,Skamania,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Thinning Canopy,,30-59% of the canopy is unhealthy,2-3,No,No selection,Medium (can wrap arms around trunk),Tree does not typically have access to water in summer,5,,,,Tree is in an area that has been logged within the last 5 years.,,,,,,,,,Yes,Yes (please include photo),Upland or well drained,Rural,"Medium (moderately used trails, etc)",Forest edge,Area is flat (e.g. field),Symptoms first observed in 2021,No,10,,,,,,,,,,,,,,,,,,,
108772116,c40c5c45-f0c2-4b5d-9e26-d9d28592f186,Wed Mar 16 2022 17:37:01 GMT-0700 (PDT),2022-03-16,2022-03-17 00:37:01 UTC,Pacific Time (US & Canada),2526450,peggyd1,Peggy D,2022-03-17 02:12:50 UTC,2022-10-04 21:33:05 UTC,research,,https://www.inaturalist.org/observations/108772116,https://static.inaturalist.org/photos/183203283/medium.jpg,,"","",1,0,false,3,"Jessup Rd, Bingen, WA, US",45.7569,-121.6511466667,20,,,,20,,open,false,,,,Skamania,Washington,United States,Washington,Skamania,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Yellowing Canopy,,1-29% of the canopy is unhealthy,1,"Yes (please elaborate in Notes, add Picture if possible)","Animal damage (woodpecker/sapsucker holes, bark peeling)",Medium (can wrap arms around trunk),Tree does not typically have access to water in summer,5,,,,Numerous sapsucker holes on trunk.  See photo.,,,,,,,,,Yes,Yes (please include photo),Upland or well drained,Rural,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Roadside,Area is flat (e.g. field),Not sure,No,5,,,,,,,,,,,,,,,,,,,
108773144,2fe37bf9-a618-454e-aa52-7bd16f91868b,2022-03-16 19:14:57,2022-03-16,2022-03-17 02:14:57 UTC,Pacific Time (US & Canada),5293028,angela_mabel,Angela Mabel Gaither,2022-03-17 02:28:25 UTC,2023-12-28 14:18:49 UTC,casual,,https://www.inaturalist.org/observations/108773144,https://static.inaturalist.org/photos/183211823/medium.jpeg,,"",27,2,0,true,2,"Newcastle, WA 98059, USA",47.47884659,-122.15810283,8,,,,8,,open,false,,,Renton City Limits,King,Washington,United States,Washington,King,"Cypresses, Cedars, Junipers, and Allies",Cupressoideae,"Cypresses, Cedars, Junipers, and Allies",Plantae,1150915,,Branch Dieback or 'Flagging',10,1-29% of the canopy is unhealthy,0,"Yes (please elaborate in Notes, add Picture if possible)",Mechanical damage or fire scars,Medium (can wrap arms around trunk),Tree may have occassional access to water in summer (watered by someone),,27,,,Cut branches/mechanical damage,,,,,,,,,,No,Upland or well drained,Suburban,,Urban yard or open park grounds,Area is flat (e.g. field),This is the first time I have seen this tree,No,,,,,,,,,,,,,,,,,,,,
